Hours_Studied,Attendance,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Internet_Access,Tutoring_Sessions,Physical_Activity,Learning_Disabilities,Exam_Score,Passed,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Motivation_Level_Low,Motivation_Level_Medium,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Public,Peer_Influence_Neutral,Peer_Influence_Positive,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Male
21,67,0,7,96,1,3,2,0,64,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0
20,80,0,5,94,1,0,4,1,67,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0
16,94,1,9,76,1,0,2,0,70,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1
33,61,0,7,99,1,2,3,0,70,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
24,84,0,7,65,1,3,3,0,69,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0
8,71,0,8,75,1,0,3,0,61,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,1
21,94,0,7,96,1,0,2,1,69,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1
16,71,1,5,73,1,1,0,1,63,1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1
25,87,1,7,74,1,0,4,1,67,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
15,87,0,4,54,1,1,6,0,65,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,1
19,69,1,7,61,1,3,4,0,66,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1
23,61,0,9,58,1,4,2,0,63,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1
25,76,1,4,78,1,2,3,0,68,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
13,72,0,7,66,1,0,4,0,65,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,1
18,92,1,8,54,1,1,3,0,67,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1
17,92,1,8,75,1,2,3,0,68,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0
16,78,0,6,83,1,0,3,1,64,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1
31,84,0,5,87,1,0,3,0,71,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1
22,84,1,6,92,1,0,5,0,69,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,0
12,93,1,9,74,1,1,3,0,67,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1
26,77,0,4,70,1,2,3,1,65,1,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0
33,71,0,5,84,1,1,2,0,68,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1
26,71,1,6,51,0,1,3,0,67,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1
11,81,1,6,82,1,3,4,0,67,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,1,1
17,78,1,7,70,0,2,3,0,66,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1
28,78,0,9,73,1,2,4,0,70,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0
16,64,1,5,65,1,3,4,0,65,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
23,89,1,7,56,1,4,4,0,69,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0
25,69,1,7,70,0,1,4,0,65,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
14,68,0,6,65,1,1,3,1,63,1,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,1
20,77,0,5,98,1,2,2,0,67,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1,69,1,6,97,1,1,3,0,61,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,0
14,83,1,6,82,1,0,2,0,65,1,0,1,1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,0
18,75,1,8,95,1,1,2,0,66,1,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0
13,78,1,8,88,1,0,3,0,66,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
30,81,1,5,67,1,1,1,0,69,1,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
11,68,0,6,80,1,2,3,0,63,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0
17,66,0,6,61,1,1,6,0,65,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1
21,95,0,10,84,1,0,4,1,67,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1
29,77,1,7,52,1,2,3,1,69,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
11,76,1,5,92,1,4,2,0,65,1,1,0,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1
27,61,0,6,79,1,1,3,0,65,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,1
20,80,1,6,53,1,0,2,0,65,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1
14,82,1,8,94,1,2,5,0,67,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
23,82,1,8,94,1,1,2,1,66,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1
21,88,0,7,93,1,4,3,0,72,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0
16,67,0,7,89,1,3,3,0,66,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1
20,70,1,7,84,0,2,4,0,65,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
18,92,1,7,70,1,1,3,0,69,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1
21,98,0,4,57,1,2,2,0,68,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0
24,65,0,7,64,1,1,1,0,64,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1
30,80,0,6,67,1,3,4,0,69,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
13,69,1,5,68,1,0,1,1,59,0,0,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0
33,62,1,10,78,1,0,3,0,68,1,0,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0
8,73,0,7,60,0,0,3,0,60,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
19,66,0,7,59,1,1,3,0,62,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
24,88,1,6,86,1,0,3,0,67,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1,1
22,81,1,8,50,1,4,5,0,68,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
16,66,1,5,57,1,3,3,0,64,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
19,60,1,7,72,1,3,3,0,65,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
17,92,1,6,57,1,2,2,1,65,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0
16,67,0,8,98,1,0,3,0,63,1,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,1,0
25,84,1,6,84,1,2,3,0,70,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1
22,73,1,9,72,1,3,3,0,66,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0
16,83,1,7,56,1,4,3,0,68,1,0,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0
25,73,0,8,69,1,3,3,0,66,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0
22,63,0,8,83,1,3,1,0,63,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
25,69,1,9,98,1,1,3,1,66,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0
24,68,1,6,74,1,1,3,0,65,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,0
15,77,1,8,85,1,1,2,0,66,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1
17,86,1,4,60,1,2,3,1,67,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
24,71,1,7,81,1,0,3,0,66,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1
24,60,0,6,62,1,4,3,0,63,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
20,81,1,5,60,1,3,4,1,66,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1
21,84,0,6,75,0,1,3,0,67,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1
28,99,1,6,61,0,1,3,0,71,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1
16,84,1,7,86,1,1,2,0,67,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
23,79,1,6,97,1,1,4,0,69,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1
19,83,1,7,70,1,2,4,1,67,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0
19,97,1,6,66,1,2,2,0,72,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
27,93,0,6,59,1,2,4,0,70,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
25,73,1,7,70,1,0,4,0,67,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1
25,69,1,7,78,1,0,3,0,64,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
28,71,0,8,69,1,1,1,0,67,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
20,80,0,8,81,1,3,4,0,69,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1
24,90,0,7,83,1,0,3,0,68,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1
18,80,0,8,55,1,2,3,0,63,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1
22,63,1,7,85,1,4,3,0,68,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
19,89,1,7,95,1,0,3,0,70,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1
21,92,1,8,51,1,0,2,0,66,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1
24,72,0,6,78,1,0,6,0,68,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
15,87,1,4,80,1,0,3,0,67,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
33,77,1,5,85,1,0,5,0,69,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
14,96,1,9,69,1,0,3,1,66,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
13,94,1,7,91,1,3,3,0,68,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,1
27,81,1,7,77,1,2,2,1,69,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0
25,88,1,7,70,1,1,3,0,70,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1
24,95,1,8,86,1,1,3,0,74,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1
24,80,1,7,96,1,0,0,0,70,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
20,73,1,7,91,1,1,2,0,66,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,1
15,90,1,8,97,1,1,3,0,69,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
20,69,0,6,63,1,0,3,0,64,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,1
16,76,1,8,56,0,1,1,0,62,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1
26,95,0,7,77,1,0,3,0,70,1,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0
19,89,1,7,52,1,2,4,0,68,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1
15,76,1,6,84,1,0,3,0,65,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
18,69,0,7,62,1,3,3,0,65,1,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1
22,74,1,6,73,1,3,4,0,71,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0
17,71,1,9,83,1,2,5,0,66,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1
15,67,0,4,74,1,0,3,0,61,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1
21,90,1,8,62,1,2,5,1,67,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1
21,70,1,4,94,1,0,2,0,65,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
17,78,0,8,88,1,0,3,0,65,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0
17,75,1,6,80,0,1,5,0,65,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1
21,99,0,8,85,1,4,4,0,73,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1
11,76,1,7,71,0,1,2,0,62,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1
12,63,1,5,69,1,0,2,0,60,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
16,64,1,9,58,1,1,3,0,61,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,0
19,84,1,8,90,1,2,3,0,67,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1
22,84,0,8,69,0,3,4,0,70,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1
29,77,0,6,85,1,1,1,0,69,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1
25,77,1,8,65,0,0,5,0,66,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0
19,62,0,5,90,1,2,3,0,64,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1
20,81,1,4,55,1,1,2,0,68,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1
14,80,1,5,81,1,1,4,0,67,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0
20,66,0,6,90,1,0,1,0,64,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0
18,64,1,6,83,1,2,2,0,65,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1
22,65,1,6,85,1,2,3,1,66,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0
15,64,1,6,76,1,2,4,1,63,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0
23,84,1,6,78,1,2,2,0,68,1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,0
29,68,1,4,53,1,1,4,0,66,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
19,70,0,7,63,0,3,5,0,63,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,0,0,1,1
22,67,0,7,86,1,1,3,0,63,1,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0
24,98,1,6,97,1,1,4,0,74,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1
18,94,1,9,77,1,1,2,0,70,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
21,69,1,7,86,1,2,3,0,68,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1
20,73,1,7,84,1,0,4,0,66,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0
21,68,0,8,100,1,0,4,0,63,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1
15,80,0,5,90,1,4,3,0,67,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
20,61,0,7,81,1,1,3,0,62,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,1
23,87,0,8,56,1,1,3,0,71,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1
29,81,0,7,68,1,2,4,0,72,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,1
26,96,1,5,63,0,1,2,0,72,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
33,67,1,6,93,1,0,3,0,68,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0
15,92,1,7,72,1,1,5,0,66,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0
25,92,0,4,77,1,0,3,0,70,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1
21,65,1,5,98,0,2,4,0,66,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1
33,76,1,10,92,1,1,3,0,72,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
15,67,1,8,89,1,0,4,0,64,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0
15,70,0,9,57,1,1,3,0,63,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0
16,71,0,8,51,1,0,2,0,61,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0
7,82,1,8,56,1,0,2,0,62,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1
17,76,0,7,87,1,1,4,0,68,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0
15,98,1,8,71,1,1,3,0,68,1,1,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1
21,65,0,9,56,1,1,5,0,63,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,1
22,99,1,8,87,1,1,4,0,70,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0
31,69,1,7,60,1,1,3,0,68,1,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,1,0
26,91,1,7,79,1,1,5,0,72,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0
17,74,1,8,87,1,4,3,0,67,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1
15,66,0,6,80,0,1,1,0,61,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
23,94,0,8,100,0,0,3,0,69,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1
12,72,1,6,72,1,2,2,0,61,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
31,86,1,6,66,1,3,3,0,75,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1
27,83,0,5,60,1,0,2,0,68,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0
17,79,1,6,75,1,1,4,0,65,1,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1
10,80,1,6,93,1,4,3,0,67,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
28,89,1,10,97,1,3,6,0,75,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0
19,64,0,6,99,1,1,3,0,64,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1
27,87,0,8,77,1,1,4,0,70,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1
10,96,0,6,80,0,0,4,0,67,1,0,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0
16,62,1,7,79,1,2,3,0,63,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1
20,66,0,7,73,1,1,4,0,65,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0
20,89,1,4,58,1,1,3,0,67,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0
17,77,1,5,53,1,2,3,0,86,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1
24,76,0,6,72,1,3,3,1,67,1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0
14,65,0,5,59,1,1,4,0,63,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1
19,80,0,7,94,1,0,3,0,66,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0
21,65,0,7,88,1,2,1,0,65,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1
23,79,0,5,81,1,1,3,0,67,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
24,91,0,7,52,1,0,4,0,69,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1
13,70,0,6,81,1,2,2,0,66,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1
11,79,1,7,81,1,1,2,0,64,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1
28,100,1,6,72,1,1,2,0,73,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0
22,87,0,8,83,1,1,1,0,66,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,1
16,94,0,9,93,1,1,4,0,68,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0
29,77,1,8,88,1,0,4,0,70,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
21,91,0,9,74,1,2,2,0,69,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0
27,62,1,5,63,1,4,4,0,67,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0
20,65,0,6,74,1,0,3,0,62,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1
32,68,0,8,97,1,1,2,0,68,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1
31,76,1,9,91,1,1,4,0,72,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1
19,94,0,8,51,1,3,5,0,69,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1
26,74,0,5,89,1,3,2,0,66,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1
24,86,0,6,59,1,1,3,0,70,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,1,0,0
28,88,0,8,79,1,0,3,0,71,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,1
14,83,1,7,90,1,0,3,0,65,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0
24,74,1,6,78,1,3,3,0,70,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0
26,83,0,7,70,0,2,4,1,65,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
9,74,0,7,66,1,1,3,0,62,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
13,63,1,5,65,1,2,2,0,62,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1
8,100,1,8,92,1,1,3,0,70,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0
18,65,1,6,91,0,5,3,0,66,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
24,63,1,7,91,1,4,4,0,67,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0
29,95,0,9,64,1,1,3,0,72,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0
20,72,1,7,90,1,0,3,0,66,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
30,86,1,8,52,1,2,2,1,68,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0
12,73,0,5,60,1,1,4,0,62,1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1
10,76,1,8,76,1,2,3,1,64,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1
20,70,0,8,70,1,0,5,0,65,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,0
22,74,1,6,56,1,4,3,0,66,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1
20,76,0,7,52,1,2,3,0,64,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
8,89,1,7,81,1,4,3,0,67,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1
19,80,1,7,66,1,4,4,0,69,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0
12,98,1,8,51,1,0,5,0,68,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1
24,62,0,6,72,1,2,4,0,64,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1
22,80,1,7,65,1,2,2,0,68,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
14,83,1,9,79,1,1,3,0,64,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,1
17,97,0,9,96,1,0,1,0,71,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1
14,62,1,8,65,1,3,2,0,61,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1
20,83,0,7,100,1,4,3,0,68,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,1
26,94,1,10,54,1,2,5,0,73,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
14,70,1,9,54,0,3,1,0,64,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1
23,95,1,7,86,1,3,4,1,72,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1
17,61,1,7,87,1,5,3,0,65,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1,1
15,89,1,6,71,1,1,4,0,68,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0
19,97,1,8,64,1,2,3,0,71,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1
14,86,1,8,90,0,3,3,1,65,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1
17,78,0,8,98,1,2,2,0,66,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1
13,62,0,7,99,1,4,1,0,63,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,0
32,97,0,5,82,1,1,3,0,74,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1
20,79,1,7,87,0,2,4,1,66,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
16,61,0,8,91,1,2,3,0,63,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1
21,88,1,6,90,1,2,4,0,72,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1
19,79,0,7,100,1,1,2,0,69,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
19,65,1,9,91,1,1,4,0,67,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1
24,69,0,5,83,1,3,3,0,66,1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1
